filename,prompt,negative_prompt
"triples/desert_nomads_raid_camp.png","Raid Camp — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: sun-bleached camels and dune ridges; iron chains and tally markings; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your raiders establish forward camps that turn any position into an ambush point. Allies surge with speed and stealth while enemies falter under the shadow of your presence., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_raid_camp.png","Raid Camp — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: sun-bleached camels and dune ridges; iron chains and tally markings; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your raiders establish forward camps that turn any position into an ambush point. Allies surge with speed and stealth while enemies falter under the shadow of your presence., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/river_people_raid_camp.png","Raid Camp — splash rare scene depicting River People at the moment of an emergent power, setting: reed boats, lotus, mud-brick, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: sun-bleached camels and dune ridges; iron chains and tally markings; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your raiders establish forward camps that turn any position into an ambush point. Allies surge with speed and stealth while enemies falter under the shadow of your presence., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/frost_wardens_raid_camp.png","Raid Camp — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: sun-bleached camels and dune ridges; iron chains and tally markings; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your raiders establish forward camps that turn any position into an ambush point. Allies surge with speed and stealth while enemies falter under the shadow of your presence., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_poison_shadow.png","Poison Shadow — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_poison_shadow.png","Poison Shadow — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_poison_shadow.png","Poison Shadow — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/hill_clan_poison_shadow.png","Poison Shadow — splash rare scene depicting Hill Engineers at the moment of an emergent power, setting: craggy heights, basalt walls, terraced ridges, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/coral_people_poison_shadow.png","Poison Shadow — splash rare scene depicting Pirate Lords at the moment of an emergent power, setting: reef-bone architecture, salt-bleached sails, brine, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/desert_nomads_poison_shadow.png","Poison Shadow — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_poison_shadow.png","Poison Shadow — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/river_people_poison_shadow.png","Poison Shadow — splash rare scene depicting River People at the moment of an emergent power, setting: reed boats, lotus, mud-brick, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/frost_wardens_poison_shadow.png","Poison Shadow — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: serpents and dripping toxin; reeds, mist on still water, half-submerged eyes; tusked beasts and trampling cavalry, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your shadow-venom assassins are the nightmare your enemies never wake from. Strike from darkness with triple venom, then retreat into a cloud of poison that chokes the life from anyone who dares follow., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_iron_turtle.png","Iron Turtle — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_iron_turtle.png","Iron Turtle — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_iron_turtle.png","Iron Turtle — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/hill_clan_iron_turtle.png","Iron Turtle — splash rare scene depicting Hill Engineers at the moment of an emergent power, setting: craggy heights, basalt walls, terraced ridges, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/coral_people_iron_turtle.png","Iron Turtle — splash rare scene depicting Pirate Lords at the moment of an emergent power, setting: reef-bone architecture, salt-bleached sails, brine, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/desert_nomads_iron_turtle.png","Iron Turtle — splash rare scene depicting Desert Nomads at the moment of an emergent power, setting: red dunes and sun, woven indigo robes, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/savannah_lions_iron_turtle.png","Iron Turtle — splash rare scene depicting Savannah Lions at the moment of an emergent power, setting: tall grass, acacia silhouettes, lion totems, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/river_people_iron_turtle.png","Iron Turtle — splash rare scene depicting River People at the moment of an emergent power, setting: reed boats, lotus, mud-brick, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/frost_wardens_iron_turtle.png","Iron Turtle — splash rare scene depicting Arctic Wardens at the moment of an emergent power, setting: ice and pine, breath visible, blue dusk, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: tower walls and shield bosses; mauls, anvils, broken stone; cresting waves and prow-ships, heightened drama, painterly highlights, the rarest card in the deck, evokes: Your iron turtles are immovable juggernauts that crush everything nearby. They reflect pain, grind down opposition, and walk through enemy formations as if they weren't there., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/jungle_clan_many_faced.png","Many-Faced — splash rare scene depicting Jungle Clans at the moment of an emergent power, setting: verdant rainforest, dripping vines, jaguar pelts, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your many-faced warriors adapt to every moment of battle. They are shield when struck, blade when striking, and shadow when moving — ever shifting, never the same twice., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/druid_circle_many_faced.png","Many-Faced — splash rare scene depicting Druid Circle at the moment of an emergent power, setting: oak grove, standing stones, antlered figures, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your many-faced warriors adapt to every moment of battle. They are shield when struck, blade when striking, and shadow when moving — ever shifting, never the same twice., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
"triples/steppe_clan_many_faced.png","Many-Faced — splash rare scene depicting Steppe Riders at the moment of an emergent power, setting: open grassland under wide sky, horsehair banners, wide cinematic landscape composition, dramatic depth from foreground to horizon, iconography woven into the scene: , heightened drama, painterly highlights, the rarest card in the deck, evokes: Your many-faced warriors adapt to every moment of battle. They are shield when struck, blade when striking, and shadow when moving — ever shifting, never the same twice., fantasy card illustration in the style of Magic the Gathering art, full-bleed landscape composition, edge-to-edge artwork, cinematic horizontal framing, painterly ink and wash, muted earth-tones with one dominant accent color, atmospheric lighting, arcane and martial mood, no painted frame, no inner border, no decorative trim, no text, no letters, no numbers, no UI, no card frame","painted frame, decorative border, double border, ornate trim, ornamental frame, filigree border, tarot card border, card frame, vignette frame, inner border, text, letters, numbers, words, signature, watermark, caption, label, logo, title bar, portrait orientation, vertical composition, centered medallion, symmetrical heraldic layout, photo, photograph, photorealistic, 3d render, cgi, anime, manga, chibi, modern clothing, cars, technology, ui, hud, low quality, blurry, oversaturated"
